0,1,2,3,4,5,6,7,8
0.999866069720277,0.995052656710083,1.0,0.9996694943263192,0.9989775051124744,0.9988706739526412,0.9978209191759113,0.9849979066846537,0.9968537837390297
0.9775762445949566,0.9977717059712975,1.0,1.0,1.0,0.9817486338797814,0.9977548864236662,0.9669953947062381,0.9841585251421316
0.9995599433666246,1.0,0.9983098125428457,0.9999449157210533,0.9994887525562373,0.9980692167577413,1.0,0.9731590454482021,0.9966329966329966
0.9897830329468489,0.9867628723771122,0.9998581660875115,1.0,0.9933537832310838,0.9974499089253188,0.9990755414685684,0.9910685211890031,1.0
0.9985107535200372,1.0,1.0,1.0,1.0,0.9997080824667032,0.9984126984126984,0.9844594594594595,0.9868686589445167
0.9995138834875943,1.0,1.0,0.9997706947947719,1.0,0.9998899889988999,1.0,0.9849173263384701,0.9998055015282024
0.9989110990122112,0.9998796759271639,1.0,0.998509516166017,1.0,0.9932893289328932,0.9993354598617756,0.9552906459318938,0.9985551542095026
0.9921356646631799,1.0,1.0,0.9999424890729238,1.0,0.997682119205298,1.0,0.9872050989345511,1.0
0.9987879261807945,1.0,0.9988082627118644,0.9986751152073733,1.0,0.9947300534365211,0.9980635683760685,0.9715306730196546,0.9994614512471656
0.9985115550332943,0.9999458376211883,0.997744161358811,0.9771520886222017,0.9961240310077519,0.9898486526393503,0.997979375696767,0.9755142952603694,0.9997444633730834
