0,1,2,3,4,5,6,7,8
0.9913519305093176,0.9938987187309335,1.0,0.9999449157210532,0.9994887525562373,1.0,0.998877443211833,0.9812066800018608,0.9979577192691947
0.9666130945547776,0.9990582804997745,1.0,1.0,1.0,0.962040072859745,0.9957078711040677,0.972717123319533,0.9838549428713363
0.9993686143955918,1.0,0.9986171193532373,0.9997796628842128,0.9994887525562373,0.9994535519125682,1.0,0.9614132204493651,0.9874703317326269
0.999789538131864,0.9942037827943867,0.9999527220291705,1.0,0.9928425357873211,0.9975956284153005,0.9955097728473322,0.9946969344559706,0.9908373350996302
0.9975630512146062,0.9999202604824241,0.9999407786424096,1.0,1.0,1.0,0.998015873015873,0.9855079217148183,0.9706963757498686
0.9890332114801275,1.0,1.0,0.9997706947947719,1.0,0.9964429776310965,0.9984051036682615,0.9945196496323012,0.999472075576549
0.9908610095667729,0.9943715072595524,1.0,0.9987388213712451,1.0,0.9981298129812981,0.9990031897926634,0.9585460677315096,0.9987218671853293
0.9927991569744751,1.0,1.0,0.9998849781458478,0.9984544049459042,0.9948859455481973,1.0,0.9874429223744292,0.9996096799375488
0.9997654050672505,1.0,0.9983026771956857,1.0,1.0,0.9954302561267736,0.9931891025641025,0.9812030970815963,0.9883219954648526
0.9947708578143362,0.9999864594052971,0.9978165412082609,0.9817678282944843,0.9961240310077519,0.9892949427833148,0.9986064659977703,0.9677103718199609,0.9988642816581488
