0,1,2,3,4,5,6,7,8
0.9861477824972258,0.9895880308777887,0.9984871049334563,0.9990084829789578,0.9979550102249489,0.986448087431694,0.9908874801901743,0.9611573707959251,0.99036816249931
0.97164504649294,0.9923999257235323,0.9985343829042858,0.9990635672579046,1.0,0.967431693989071,0.9352879027997887,0.9395031864911384,0.9500745156482862
0.9724294952741743,0.9947078016818315,0.9964541521877881,0.9968051118210862,0.9994887525562373,0.9858652094717669,0.9786714210248283,0.9281760245615667,0.9802395540100457
0.9857268587609536,0.9844019417990822,0.9951894664680991,0.9943814035474275,0.908997955010225,0.9770856102003642,0.9631537242472267,0.9655300739638089,0.9809847104929071
0.9688998916911651,0.994125855538574,0.9991945895367704,0.9977379310344827,0.9989759344598055,0.9714285714285714,0.9777116402116401,0.9605778191985087,0.9807314848091118
0.9738274869720774,0.9980347068103425,0.9992583732057416,0.9928915386379271,0.9984591679506933,0.9514851485148516,0.9675039872408293,0.9694599278654737,0.9930536260072242
0.9720385782064245,0.9929810957512233,0.9995813397129186,0.99845218986471,0.9129429892141756,0.9835716905023836,0.9589978734715577,0.9173497587709025,0.9887746596276744
0.9824564827101709,0.9940524356692021,0.9982462041130117,0.9978720956981827,0.999227202472952,0.9196100073583519,0.8647333333333334,0.969011605783866,0.994535519125683
0.9766969033468877,0.9963918918918919,0.9970266756548536,0.9929723502304147,0.9992260061919505,0.971512806338677,0.9055822649572649,0.9616914830256105,0.9850056689342404
0.963337250293772,0.9897633104045929,0.9963327542945377,0.9699976921301637,0.9961240310077519,0.9276854928017719,0.9329710144927537,0.9264951553625124,0.9708972174900624
