0,1,2,3,4,5,6,7,8
0.7898089171974523,0.9794520547945206,0.9971830985915493,0.8169014084507042,0.0,0.9148936170212766,0.9361702127659575,0.7741935483870968,0.8269230769230769
0.7625,0.972972972972973,0.9888268156424581,0.8405797101449275,0.0,0.8865979381443299,0.9387755102040817,0.7976878612716763,0.8380952380952381
0.8606060606060606,0.9761092150170648,0.9971830985915493,0.835820895522388,0.5,0.8888888888888888,0.92,0.8554216867469879,0.9009009009009009
0.7948717948717948,0.9550173010380623,0.9859154929577465,0.8055555555555556,0.5,0.9263157894736842,0.851063829787234,0.7845303867403315,0.9009009009009009
0.8024691358024691,0.9694915254237289,0.9915492957746479,0.835820895522388,0.8,0.9361702127659575,0.8695652173913043,0.7759562841530054,0.7920792079207921
0.7922077922077922,0.9795918367346939,0.9943181818181818,0.8852459016393442,0.0,0.8514851485148515,0.9130434782608695,0.7849462365591398,0.8490566037735849
0.874251497005988,0.9832775919732442,1.0,0.8888888888888888,1.0,0.9247311827956989,0.8888888888888888,0.8165680473372781,0.8909090909090909
0.8395061728395061,0.9794520547945206,0.9915492957746479,0.9180327868852459,0.0,0.8695652173913043,0.8636363636363636,0.7472527472527473,0.8518518518518519
0.8375,0.9795918367346939,0.9887640449438202,0.8115942028985508,0.0,0.9347826086956522,0.9090909090909091,0.8235294117647058,0.8990825688073395
0.7450980392156863,0.9759450171821306,0.9943181818181818,0.8387096774193549,0.0,0.8543689320388349,0.9047619047619048,0.770949720670391,0.8807339449541285
