0,1,2,3,4,5,6,7,8
0.0,0.0,0.4254807692307692,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4254807692307692,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4254807692307692,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4254807692307692,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4259927797833935,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42563482466747277,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42563482466747277,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4266666666666667,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42718446601941745,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.42770352369380316,0.0,0.0,0.0,0.0,0.0,0.0
