0,1,2,3,4,5,6,7,8
0.9738219895287958,0.9863945578231292,0.9914529914529915,0.9655172413793104,0.0,0.9655172413793104,0.9565217391304348,0.9,0.9833333333333333
0.9565217391304348,0.9932432432432432,0.9943181818181818,0.9491525423728814,0.0,0.9090909090909091,0.8837209302325582,0.8383233532934131,0.9322033898305084
0.9583333333333334,0.9863945578231292,0.9885714285714285,0.9642857142857143,0.0,0.9156626506024096,0.9565217391304348,0.7928994082840237,0.905982905982906
0.9473684210526315,0.9657534246575342,0.9886363636363636,0.9259259259259259,0.0,0.8913043478260869,0.8837209302325582,0.8674698795180723,0.9152542372881356
0.967741935483871,0.9865771812080537,0.9971671388101983,0.9310344827586207,0.0,0.9195402298850575,0.9090909090909091,0.8502994011976048,0.9107142857142857
0.9891304347826086,0.9932432432432432,0.9942857142857143,0.9454545454545454,0.0,0.9090909090909091,0.9333333333333333,0.8805031446540881,0.975609756097561
0.9523809523809523,0.9830508474576272,0.9971509971509972,0.9310344827586207,0.0,0.8941176470588236,0.8837209302325582,0.8354430379746836,0.9421487603305785
0.9787234042553191,0.9757785467128027,0.9914529914529915,0.9454545454545454,0.0,0.8354430379746836,0.8292682926829268,0.813953488372093,0.9752066115702479
0.989247311827957,0.9898305084745763,0.9914529914529915,0.8928571428571429,0.0,0.9333333333333333,0.7692307692307693,0.8484848484848485,0.9107142857142857
0.9621621621621622,0.9863945578231292,0.9914529914529915,0.9259259259259259,0.0,0.8,0.9047619047619048,0.8023952095808383,0.9243697478991597
