0,1,2,3,4,5,6,7,8
0.9995790762637279,0.9933549088786907,1.0,1.0,1.0,0.9941712204007286,0.999933967247755,0.9975577987626181,0.9992824419053927
0.99760838786209,1.0,1.0,1.0,1.0,0.9968670309653916,0.9996698362387744,0.9982788296041307,0.9836341557653033
0.999655607852141,0.9999336817253364,1.0,0.9998898314421064,0.9994887525562373,0.9995628415300546,1.0,0.9891612783179049,0.9913617044764587
0.9995982091608311,0.998819534710985,0.9998463465948041,1.0,0.9989775051124745,0.9981420765027322,0.9990095087163233,0.9910220030701958,0.9998896064469835
0.9991103202846975,0.9999468403216161,0.999988155728482,1.0,1.0,1.0,1.0,0.9985787511649581,0.9990877173582506
0.9990083223146924,1.0,1.0,0.9997133684934648,1.0,1.0,1.0,0.9948943744437679,0.9996665740483468
0.9997277747530527,0.9998261985614589,1.0,0.9998280210960789,1.0,0.9996699669966996,0.9999335459861776,0.9900697924961357,0.9998888580161156
0.9993169932089611,1.0,1.0,0.9999424890729238,0.999227202472952,0.9967255334805004,0.9995333333333334,0.9972888127853881,0.9999163599866177
0.9997654050672505,0.9999054054054054,0.9987601117103235,1.0,1.0,0.9993366500829188,0.999599358974359,0.9821560452650387,0.9982426303854876
0.9977673325499413,0.9999593782158912,0.9998431769928584,0.9721324717285946,1.0,0.9869324473975637,0.9997909698996655,0.9837239272588421,1.0
