0,1,2,3,4,5,6,7,8
0.9632074388703937,0.9888983208212855,0.9874358792520626,0.9779662884212846,0.9984662576687117,0.9943533697632058,0.9921421024828315,0.9877192166348793,0.9966053982447426
0.9095779282899016,0.9960872217948378,0.9781457579840674,0.9816018508317725,0.9994887525562373,0.992823315118397,0.9951796090861067,0.9501093175791971,0.9858144284373792
0.9424865113075424,0.980913600551768,0.9895397489539748,0.9792883111160076,1.0,0.9887795992714025,0.9973586899101955,0.9912313346048285,0.9921620577358282
0.9179007385298281,0.978552669973738,0.9780275630569937,0.9773603613528699,0.9959100204498978,0.9947905282331512,0.9980850501848917,0.9657394054984416,0.9965226030799801
0.9507775027077209,0.990192039338162,0.9936751590093451,0.9881931034482759,1.0,0.9972632731253421,0.996494708994709,0.9797763280521902,0.9705857960357172
0.9348214980166446,0.9873927110350545,0.9897248803827752,0.9875601926163725,1.0,0.992959295929593,0.9984051036682615,0.9807016722094712,1.0
0.9547911643462705,0.9936361934811091,0.9978588516746412,0.988420087135978,1.0,0.9961496149614961,0.9990031897926634,0.9548456602182771,0.9984440122256183
0.9742604012177035,0.9959675244106382,0.9862579281183932,0.9894179894179893,1.0,0.9894039735099338,0.9999333333333333,0.9477026255707763,0.9991914798706368
0.9288981857991868,0.9998108108108108,0.9910559514637904,0.9861751152073733,0.9938080495356036,0.994103556292611,0.9996661324786325,0.9549255509231686,0.9813775510204081
0.9204073638856249,0.9966554731083789,0.9910852152094191,0.9566120470805446,0.9968992248062015,0.9696197858988557,0.9983277591973244,0.9432962627082239,0.9994321408290744
