0,1,2,3,4,5,6,7,8
0.9973405273026441,0.9890044300607476,0.9984516464553341,0.9996694943263194,1.0,0.9744626593806922,0.9879820390913894,0.9415965018374657,0.9998620080587293
0.9934565491906785,0.9981696156192801,0.9986407583386521,0.9995042414894789,1.0,0.9727868852459016,0.9927363972530375,0.9452016560450296,0.9817850637522768
0.9964030153445835,0.9899594132159057,0.9961586648701036,0.9991186515368513,1.0,0.9944990892531876,0.9992076069730587,0.928280690328883,0.9942043384666336
0.9974170588910573,0.9866965541024485,0.9950239935701959,0.998182218794756,0.9979550102249488,0.9861566484517305,0.996434231378764,0.9748802158440711,0.9984268918695148
0.9928825622775801,0.9923450063127119,0.9992774994373971,0.9986758620689655,1.0,0.9789819376026272,0.9791005291005291,0.9489981360671017,0.9966549636469191
0.9955860620673562,0.9901334260274339,0.994078947368421,0.9962164641137353,1.0,0.976971030436377,0.9778043593833068,0.9595297203616096,0.9971380939149763
0.9955860620673563,0.9923794753870424,0.9992224880382775,0.9989108002751662,1.0,0.9881188118811881,0.9865762892078682,0.9115649444938873,0.9964434565156988
0.998087580985091,0.9968306629983277,0.9981260811070537,0.9984472049689441,0.999227202472952,0.9751655629139073,0.947,0.9562167047184171,0.9984387197501952
0.9972435095401939,0.9946216216216217,0.9969303736517721,0.9980990783410137,1.0,0.9762299613045882,0.9580662393162394,0.9479452054794519,0.9956632653061224
0.9881316098707402,0.9964252829984293,0.9928102682879754,0.988806831294715,1.0,0.9699889258028793,0.9909420289855072,0.93577872177939,0.9970471323111867
